,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2016-04-08,375.1,379.9,371.3,372.2,372.1244,371753.0,0.0,1.0
2016-04-07,377.2,384.7,370.75,375.1,375.0239,574115.0,0.0,1.0
2016-04-06,374.0,382.5,372.0,377.2,377.1234,517434.0,0.0,1.0
2016-04-05,387.0,387.0,368.4,370.5,370.4248,402992.0,0.0,1.0
2016-04-04,385.35,390.9,382.75,388.05,387.9712,423075.0,0.0,1.0
2016-04-01,388.4,388.4,377.6,379.55,379.473,494809.0,0.0,1.0
2016-03-31,389.8,393.5,380.6,386.3,386.2216,655007.0,0.0,1.0
2016-03-30,380.65,392.0,377.1,388.9,388.8211,808289.0,0.0,1.0
2016-03-29,365.8,378.25,363.2,372.8,372.7243,608217.0,0.0,1.0
2016-03-28,376.0,376.7,361.65,363.25,363.1763,788572.0,0.0,1.0
2016-03-23,378.7,379.35,374.0,376.95,376.8735,549063.0,0.0,1.0
2016-03-22,375.0,381.25,370.55,376.9,376.8235,611954.0,0.0,1.0
2016-03-21,365.65,375.2,365.65,374.55,374.474,656543.0,0.0,1.0
2016-03-18,362.0,367.35,362.0,365.9,365.8257,493650.0,0.0,1.0
2016-03-17,366.05,369.45,358.4,361.05,360.9767,548079.0,0.0,1.0
2016-03-16,360.0,363.3,353.3,359.85,359.777,685732.0,0.0,1.0
2016-03-15,368.0,370.65,359.6,360.65,360.5768,876020.0,0.0,1.0
2016-03-14,359.0,370.25,359.0,365.9,365.8257,704934.0,0.0,1.0
2016-03-11,349.4,355.9,345.3,354.0,353.9281,855759.0,0.0,1.0
2016-03-10,348.4,353.45,342.1,348.4,348.3293,679925.0,0.0,1.0
2016-03-09,343.0,349.0,336.4,347.75,347.6794,637221.0,0.0,1.0
2016-03-08,345.0,353.9,341.45,345.7,345.6298,709068.0,0.0,1.0
2016-03-04,339.0,348.5,338.45,343.55,343.4803,936761.0,0.0,1.0
2016-03-03,324.1,339.9,321.75,336.35,336.2817,1162610.0,0.0,1.0
2016-03-02,320.5,325.75,314.75,317.0,316.9357,744856.0,0.0,1.0
2016-03-01,300.3,316.9,300.3,315.3,315.236,562155.0,0.0,1.0
2016-02-29,302.2,305.55,290.45,300.25,300.1891,1454828.0,0.0,1.0
2016-02-26,303.0,305.35,297.75,302.2,302.1387,473173.0,0.0,1.0
2016-02-25,308.8,311.35,296.0,298.0,297.9395,511217.0,0.0,1.0
2016-02-24,316.0,316.0,305.5,306.9,306.8377,507082.0,0.0,1.0
2016-02-23,323.9,324.95,314.7,318.45,318.3854,688142.0,0.0,1.0
2016-02-22,320.5,324.25,314.0,318.8,318.7353,650200.0,0.0,1.0
2016-02-19,312.1,319.6,311.3,317.5,317.4356,1841342.0,0.0,1.0
2016-02-18,315.15,319.0,306.6,313.7,313.6363,778426.0,0.0,1.0
2016-02-17,302.75,313.5,298.65,310.1,310.0371,1026716.0,0.0,1.0
2016-02-16,319.5,323.95,299.0,301.0,300.9389,1381282.0,0.0,1.0
2016-02-15,299.5,320.65,297.45,316.45,316.3858,1598792.0,0.0,1.0
2016-02-12,281.0,304.35,272.0,298.65,298.5894,2558034.0,0.0,1.0
2016-02-11,299.0,299.25,266.0,275.65,275.594,1819951.0,0.0,1.0
2016-02-10,310.95,310.95,289.0,291.85,291.7908,2408421.0,0.0,1.0
2016-02-09,320.0,322.8,309.25,310.6,310.537,868666.0,0.0,1.0
2016-02-08,337.85,337.85,322.0,323.95,323.8842,548566.0,0.0,1.0
2016-02-05,330.55,338.7,327.0,337.25,337.1815,517572.0,0.0,1.0
2016-02-04,325.3,329.1,321.55,325.95,325.8838,632649.0,0.0,1.0
2016-02-03,328.0,328.0,317.25,320.5,320.4349,952385.0,0.0,1.0
2016-02-02,343.1,344.6,328.1,329.7,329.6331,758548.0,0.0,1.0
2016-02-01,340.0,342.2,332.6,338.35,338.2813,445119.0,0.0,1.0
2016-01-29,333.7,340.15,324.25,336.7,336.6317,673057.0,0.0,1.0
2016-01-28,337.9,341.25,332.25,334.0,333.9322,752855.0,0.0,1.0
2016-01-27,336.55,341.0,333.35,337.15,337.0816,519337.0,0.0,1.0
2016-01-25,345.0,345.5,331.65,332.9,332.8324,1143028.0,0.0,1.0
2016-01-22,334.05,345.8,331.5,339.35,339.2811,621768.0,0.0,1.0
2016-01-21,341.7,344.0,323.35,329.4,329.3331,1931780.0,0.0,1.0
2016-01-20,350.0,350.0,338.75,342.05,341.9806,852451.0,0.0,1.0
2016-01-19,343.0,356.55,342.05,354.05,353.9781,702409.0,0.0,1.0
2016-01-18,339.0,343.2,334.85,341.4,341.3307,667309.0,0.0,1.0
2016-01-15,354.0,354.0,339.5,341.55,341.4807,1047517.0,0.0,1.0
2016-01-14,357.0,358.8,346.85,354.85,354.778,1174004.0,0.0,1.0
2016-01-13,359.1,369.7,356.25,364.45,364.376,1176380.0,0.0,1.0
2016-01-12,362.0,364.45,352.25,355.05,354.9779,733232.0,0.0,1.0
2016-01-11,350.0,364.5,341.8,360.65,360.5768,1186336.0,0.0,1.0
2016-01-08,346.9,355.9,345.3,353.45,353.3783,1097561.0,0.0,1.0
2016-01-07,356.5,359.85,338.4,343.2,343.1303,1142537.0,0.0,1.0
2016-01-06,378.0,378.0,364.6,365.7,365.6258,677259.0,0.0,1.0
2016-01-05,380.3,382.5,373.1,374.65,374.574,473686.0,0.0,1.0
2016-01-04,400.0,400.0,375.3,377.15,377.0734,771279.0,0.0,1.0
2016-01-01,393.8,402.9,391.3,401.65,401.5685,394262.0,0.0,1.0
2015-12-31,394.4,395.9,389.3,391.25,391.1706,219445.0,0.0,1.0
2015-12-30,394.0,394.9,390.6,393.5,393.4201,176897.0,0.0,1.0
2015-12-29,393.05,397.65,388.6,390.85,390.7707,442523.0,0.0,1.0
2015-12-28,384.0,394.35,383.0,393.25,393.1702,458236.0,0.0,1.0
2015-12-24,380.0,384.7,378.15,382.4,382.3224,257472.0,0.0,1.0
2015-12-23,378.5,380.9,377.6,378.6,378.5232,244870.0,0.0,1.0
2015-12-22,381.9,382.9,377.0,377.85,377.7733,352050.0,0.0,1.0
2015-12-21,378.7,382.4,377.9,380.3,380.2228,302957.0,0.0,1.0
2015-12-18,382.9,384.75,376.85,378.2,378.1232,418092.0,0.0,1.0
2015-12-17,384.3,387.2,376.25,382.85,382.7723,576998.0,0.0,1.0
2015-12-16,378.0,384.9,373.0,380.6,380.5227,1274754.0,0.0,1.0
2015-12-15,372.0,380.65,365.1,379.3,379.223,681043.0,0.0,1.0
2015-12-14,370.0,373.0,360.5,371.7,371.6246,941674.0,0.0,1.0
2015-12-11,391.0,392.8,375.3,377.95,377.8733,803532.0,0.0,1.0
2015-12-10,400.6,401.0,385.6,389.3,389.221,672785.0,0.0,1.0
2015-12-09,402.4,404.85,392.85,393.95,393.87,470588.0,0.0,1.0
2015-12-08,397.0,406.75,396.0,401.9,401.8184,524482.0,0.0,1.0
2015-12-07,403.8,403.8,395.8,398.95,398.869,580867.0,0.0,1.0
2015-12-04,402.0,411.5,399.0,399.9,399.8188,911789.0,0.0,1.0
2015-12-03,408.0,411.95,404.45,405.4,405.3177,444875.0,0.0,1.0
2015-12-02,416.0,418.8,410.9,412.7,412.6162,552109.0,0.0,1.0
2015-12-01,425.5,427.1,416.1,417.4,417.3153,403296.0,0.0,1.0
2015-11-30,421.0,429.8,418.0,423.35,423.2641,525219.0,0.0,1.0
2015-11-27,424.2,431.9,416.5,417.55,417.4652,789848.0,0.0,1.0
2015-11-26,404.0,424.95,403.6,423.15,423.0641,730331.0,0.0,1.0
2015-11-24,399.0,406.15,397.1,401.05,400.9686,398909.0,0.0,1.0
2015-11-23,401.05,404.4,396.5,401.85,401.7684,429808.0,0.0,1.0
2015-11-20,407.25,410.5,401.7,402.85,402.7682,389728.0,0.0,1.0
2015-11-19,410.2,410.2,403.5,407.15,407.0674,378083.0,0.0,1.0
2015-11-18,408.2,413.25,403.5,405.45,405.3677,477119.0,0.0,1.0
2015-11-17,402.9,410.35,398.7,407.3,407.2173,504894.0,0.0,1.0
2015-11-16,400.9,404.3,394.25,400.2,400.1188,668483.0,0.0,1.0
2015-11-13,409.0,417.25,401.2,402.85,402.7682,696807.0,0.0,1.0
2015-11-10,407.9,417.2,402.5,408.35,408.2671,929627.0,0.0,1.0
2015-11-09,372.0,413.0,372.0,411.65,411.5664,1750497.0,0.0,1.0
2015-11-06,400.7,404.1,392.6,396.25,396.1696,749712.0,0.0,1.0
2015-11-05,403.45,412.8,401.4,403.8,403.718,1327802.0,0.0,1.0
2015-11-04,389.0,407.2,389.0,405.05,404.9678,1273621.0,0.0,1.0
2015-11-03,391.5,391.5,381.0,382.05,381.9725,408769.0,0.0,1.0
2015-11-02,387.0,392.0,384.1,387.2,387.1214,287229.0,0.0,1.0
2015-10-30,389.95,390.5,383.55,384.45,384.372,400209.0,0.0,1.0
2015-10-29,387.25,396.9,384.2,391.25,391.1706,783575.0,0.0,1.0
2015-10-28,383.8,390.6,382.85,386.0,385.9216,556050.0,0.0,1.0
2015-10-27,384.1,386.5,382.0,383.15,383.0722,293826.0,0.0,1.0
2015-10-26,385.7,390.0,383.25,384.6,384.5219,496579.0,0.0,1.0
2015-10-23,383.5,388.5,382.0,382.95,382.8723,447452.0,0.0,1.0
2015-10-21,381.0,386.4,378.8,381.2,381.1226,761582.0,0.0,1.0
2015-10-20,379.9,395.2,377.5,383.0,382.9223,1143453.0,0.0,1.0
2015-10-19,384.0,384.0,376.6,378.5,378.4232,663494.0,0.0,1.0
2015-10-16,389.0,391.05,381.3,386.2,386.1216,1120269.0,0.0,1.0
2015-10-15,355.0,383.7,355.0,380.7,380.6227,1769801.0,0.0,1.0
2015-10-14,360.0,360.0,351.0,352.3,352.2285,582710.0,0.0,1.0
2015-10-13,361.65,365.5,355.1,360.95,360.8767,837374.0,0.0,1.0
2015-10-12,357.0,367.0,356.6,362.4,362.3264,1283160.0,0.0,1.0
2015-10-09,345.0,358.0,341.15,355.9,355.8278,1632474.0,0.0,1.0
2015-10-08,342.9,347.25,341.55,342.85,342.7804,806398.0,0.0,1.0
2015-10-07,333.9,344.95,329.15,341.2,341.1307,1626789.0,0.0,1.0
2015-10-06,320.0,334.9,320.0,333.5,333.4323,1404644.0,0.0,1.0
2015-10-05,301.9,322.0,301.7,315.2,315.136,1189578.0,0.0,1.0
2015-10-01,300.1,301.0,291.75,297.0,296.9397,691406.0,0.0,1.0
2015-09-30,290.0,299.6,288.15,298.45,298.3894,893665.0,0.0,1.0
2015-09-29,280.1,294.75,279.15,288.65,288.5914,1559041.0,0.0,1.0
2015-09-28,305.0,305.0,283.8,285.25,285.1921,1391573.0,0.0,1.0
2015-09-24,312.0,312.0,302.0,303.65,303.5884,773064.0,0.0,1.0
2015-09-23,312.0,312.5,306.5,310.2,310.137,1033490.0,0.0,1.0
2015-09-22,331.9,333.7,314.1,315.65,315.5859,918926.0,0.0,1.0
2015-09-21,326.8,334.8,326.0,331.6,331.5327,529506.0,0.0,1.0
2015-09-18,330.0,333.75,324.5,328.4,328.3333,47021406.0,0.0,1.0
2015-09-16,338.7,340.25,332.5,337.9,337.8314,429270.0,0.0,1.0
2015-09-15,347.0,347.0,332.55,333.95,333.8822,846472.0,0.0,1.0
2015-09-14,348.9,351.2,342.75,346.75,346.6796,458738.0,0.0,1.0
2015-09-11,354.8,359.0,342.6,345.55,345.4799,1755558.0,0.0,1.0
2015-09-10,340.0,356.5,331.45,354.25,354.1781,1006749.0,0.0,1.0
2015-09-09,335.05,350.35,333.65,344.9,344.83,913897.0,0.0,1.0
2015-09-08,327.9,333.5,317.0,331.7,331.6327,761849.0,0.0,1.0
2015-09-07,328.8,332.75,320.5,323.6,323.5343,817325.0,0.0,1.0
2015-09-04,331.0,331.0,316.4,322.85,322.7845,720284.0,0.0,1.0
2015-09-03,329.7,339.7,327.0,333.35,333.2823,799404.0,0.0,1.0
2015-09-02,329.45,332.75,321.5,325.35,325.284,1260063.0,0.0,1.0
2015-09-01,335.15,339.4,324.75,329.6,329.5331,1101980.0,0.0,1.0
2015-08-31,341.0,348.6,332.65,340.15,340.081,831850.0,0.0,1.0
2015-08-28,340.55,343.0,335.5,340.4,340.3309,1058627.0,0.0,1.0
2015-08-27,338.0,342.25,328.25,334.7,334.6321,1170291.0,0.0,1.0
2015-08-26,324.9,341.6,318.7,336.8,336.7316,1644923.0,0.0,1.0
2015-08-25,308.05,332.0,306.25,329.2,329.1332,1097298.0,0.0,1.0
2015-08-24,313.9,318.8,304.1,309.7,309.6371,2555987.0,0.0,1.0
2015-08-21,340.0,340.0,328.0,332.75,332.6825,1340816.0,0.0,1.0
2015-08-20,350.0,350.0,341.0,342.1,342.0306,1287527.0,0.0,1.0
2015-08-19,350.0,355.0,344.35,351.1,351.0287,1129802.0,0.0,1.0
2015-08-18,357.0,358.35,348.7,349.7,349.629,598845.0,0.0,1.0
2015-08-17,355.0,362.0,345.75,355.95,355.8777,656186.0,0.0,1.0
2015-08-14,352.95,359.5,345.25,355.35,355.2779,1059698.0,0.0,1.0
2015-08-13,358.0,360.95,348.25,349.4,349.3291,2056325.0,0.0,1.0
2015-08-12,367.0,367.0,353.7,355.3,355.2279,1575358.0,0.0,1.0
2015-08-11,387.2,387.8,367.5,369.8,369.7249,2528536.0,0.0,1.0
2015-08-10,384.0,395.6,382.2,385.85,385.7717,1575697.0,0.0,1.0
2015-08-07,384.0,395.5,382.0,392.55,392.4703,1026890.0,0.0,1.0
2015-08-06,377.0,384.5,373.5,382.9,382.8223,1254818.0,0.0,1.0
2015-08-05,379.0,388.35,375.0,376.75,376.6735,1520128.0,0.0,1.0
2015-08-04,386.0,390.0,378.05,380.95,380.8727,1054325.0,0.0,1.0
2015-08-03,385.0,394.55,381.6,388.15,388.0712,1032587.0,0.0,1.0
2015-07-31,380.8,390.4,380.4,384.35,384.272,565460.0,0.0,1.0
2015-07-30,380.05,382.65,377.0,377.8,377.7233,1075274.0,0.0,1.0
2015-07-29,374.0,379.3,372.9,376.25,376.1736,800284.0,0.0,1.0
2015-07-28,374.8,375.1,366.25,370.45,370.3748,967669.0,0.0,1.0
2015-07-27,390.0,390.0,373.05,377.6,377.5234,1241835.0,0.0,1.0
2015-07-24,397.95,399.6,390.0,391.15,391.0706,815462.0,0.0,1.0
2015-07-23,389.55,403.1,385.0,401.35,401.2685,1016330.0,0.0,1.0
2015-07-22,390.0,392.5,385.0,389.25,389.171,398274.0,0.0,1.0
2015-07-21,392.0,395.5,386.3,389.75,389.6709,949851.0,0.0,1.0
2015-07-20,399.9,401.85,390.1,391.2,391.1206,576495.0,0.0,1.0
2015-07-17,397.0,403.35,390.75,398.75,398.6691,594386.0,0.0,1.0
2015-07-16,396.0,398.55,392.6,395.1,395.0198,428095.0,0.0,1.0
2015-07-15,387.5,395.0,382.9,394.3,394.22,731813.0,0.0,1.0
2015-07-14,403.0,403.0,381.15,385.75,385.6717,1094452.0,0.0,1.0
2015-07-13,406.6,406.6,397.3,402.25,402.1683,498863.0,0.0,1.0
2015-07-10,399.0,406.1,398.3,401.95,401.8684,1056876.0,0.0,1.0
2015-07-09,401.5,403.6,394.25,398.15,398.0692,836490.0,0.0,1.0
2015-07-08,425.5,425.5,400.0,405.15,405.0678,1574963.0,0.0,1.0
2015-07-07,435.0,438.0,428.05,431.8,431.7124,620546.0,0.0,1.0
2015-07-06,428.0,433.25,420.8,432.0,431.9123,407708.0,0.0,1.0
2015-07-03,437.0,437.0,430.5,433.35,433.262,272941.0,0.0,1.0
2015-07-02,446.2,446.2,435.25,436.6,436.5114,411964.0,0.0,1.0
2015-07-01,436.95,447.4,431.75,444.8,444.7097,655364.0,0.0,1.0
2015-06-30,428.3,439.9,423.0,434.55,434.4618,614222.0,0.0,1.0
2015-06-29,430.0,432.5,419.0,428.85,428.763,589716.0,0.0,1.0
2015-06-26,435.4,439.4,431.7,437.9,437.8111,485262.0,0.0,1.0
2015-06-25,432.0,438.2,429.45,434.4,434.3118,519951.0,0.0,1.0
2015-06-24,436.5,438.6,428.4,432.25,432.1623,783754.0,0.0,1.0
2015-06-23,443.5,447.3,435.2,436.15,436.0615,501375.0,0.0,1.0
2015-06-22,436.1,444.0,435.25,440.15,440.0607,336115.0,0.0,1.0
2015-06-19,445.45,445.45,431.7,432.9,432.8121,431115.0,0.0,1.0
2015-06-18,435.0,447.2,431.9,445.45,445.3596,457739.0,0.0,1.0
2015-06-17,436.5,437.5,426.75,433.7,433.612,688266.0,0.0,1.0
2015-06-16,427.0,435.5,421.55,431.75,431.6624,409183.0,0.0,1.0
2015-06-15,426.5,427.8,418.45,426.2,426.1135,492145.0,0.0,1.0
2015-06-12,426.55,431.0,418.0,421.6,421.5144,846343.0,0.0,1.0
2015-06-11,447.6,449.0,428.65,430.35,430.2626,1286814.0,0.0,1.0
2015-06-10,440.5,449.3,436.05,446.45,446.3594,531145.0,0.0,1.0
2015-06-09,431.8,443.8,431.8,440.3,440.2106,1137474.0,0.0,1.0
2015-06-08,437.0,437.0,429.2,435.7,435.6116,691798.0,0.0,1.0
2015-06-05,446.9,448.65,439.25,442.6,442.5102,1375054.0,0.0,1.0
2015-06-04,457.25,457.35,445.5,452.15,452.0582,916304.0,0.0,1.0
2015-06-03,469.0,469.0,435.6,457.25,457.1572,928841.0,0.0,1.0
2015-06-02,474.0,478.2,465.2,467.2,467.1052,1010956.0,0.0,1.0
2015-06-01,482.8,483.0,470.95,472.15,472.0542,476249.0,0.0,1.0
2015-05-29,483.8,489.9,478.95,481.6,481.5022,542751.0,0.0,1.0
2015-05-28,474.7,486.8,472.75,483.55,483.4518,568525.0,0.0,1.0
2015-05-27,472.35,474.75,463.9,471.65,471.5543,1366216.0,0.0,1.0
2015-05-26,504.1,505.5,493.7,497.1,496.9991,920176.0,0.0,1.0
2015-05-25,513.9,514.5,503.1,505.2,505.0975,406186.0,0.0,1.0
2015-05-22,512.0,516.9,510.25,514.55,514.4456,478088.0,0.0,1.0
2015-05-21,506.05,512.6,506.0,511.2,511.0962,363348.0,0.0,1.0
2015-05-20,512.8,514.0,503.65,505.5,505.3974,420167.0,0.0,1.0
2015-05-19,519.0,519.0,508.95,510.1,509.9965,799292.0,0.0,1.0
2015-05-18,517.9,524.3,510.3,520.25,520.1444,269494.0,0.0,1.0
2015-05-15,518.1,524.35,517.4,519.45,519.3446,1492573.0,0.0,1.0
2015-05-14,524.9,524.9,510.7,516.4,516.2952,374763.0,0.0,1.0
2015-05-13,515.0,525.4,506.6,519.55,519.4445,444514.0,0.0,1.0
2015-05-12,526.0,526.0,511.25,513.75,513.6457,663955.0,0.0,1.0
2015-05-11,522.0,530.95,517.0,529.65,529.5425,324619.0,0.0,1.0
2015-05-08,497.0,515.5,497.0,513.5,513.3958,430867.0,0.0,1.0
2015-05-07,494.95,502.45,482.6,488.2,488.1009,341716.0,0.0,1.0
2015-05-06,510.0,510.0,496.0,497.65,497.549,382778.0,0.0,1.0
2015-05-05,510.0,515.65,506.15,509.9,509.7965,287641.0,0.0,1.0
2015-05-04,513.4,516.15,498.0,506.7,506.5971,383894.0,0.0,1.0
2015-04-30,517.0,520.6,506.95,508.45,508.3468,411201.0,0.0,1.0
2015-04-29,527.0,527.35,517.1,519.95,519.8445,381799.0,0.0,1.0
2015-04-28,518.2,534.0,518.2,529.85,529.7424,280309.0,0.0,1.0
2015-04-27,519.0,522.65,513.75,517.3,517.195,217763.0,0.0,1.0
2015-04-24,513.1,519.6,508.75,515.3,515.1954,531681.0,0.0,1.0
2015-04-23,524.65,527.6,508.4,511.6,511.4962,363162.0,0.0,1.0
2015-04-22,528.0,528.75,510.85,523.3,523.1938,391165.0,0.0,1.0
2015-04-21,535.0,537.9,523.4,527.1,526.993,222738.0,0.0,1.0
2015-04-20,543.9,543.9,521.5,533.25,533.1418,326886.0,0.0,1.0
2015-04-17,541.0,544.45,533.0,535.2,535.0914,219889.0,0.0,1.0
2015-04-16,543.6,550.8,534.45,540.4,540.2903,356752.0,0.0,1.0
2015-04-15,552.8,553.0,538.0,540.3,540.1903,840728.0,0.0,1.0
2015-04-13,562.0,563.0,552.6,555.9,555.7872,239876.0,0.0,1.0
2015-04-10,558.65,568.8,555.55,561.85,561.736,196881.0,0.0,1.0
2015-04-09,565.0,565.0,552.3,559.35,559.2365,1518605.0,0.0,1.0
2015-04-08,564.0,568.8,558.7,561.55,561.436,293469.0,0.0,1.0
2015-04-07,569.0,570.3,553.8,560.05,559.9363,305955.0,0.0,1.0
2015-04-06,558.0,573.15,558.0,567.55,567.4348,373212.0,0.0,1.0106995884773662
2015-04-01,544.1777,560.9977,542.001,558.5737,558.4603,470353.0,0.0,1.0
2015-03-31,534.6793,553.4782,532.3047,544.1282,544.0178,326393.0,0.0,1.0
2015-03-30,533.2941,537.2518,526.1704,534.2341,534.1257,601741.0,0.0,1.0
2015-03-27,523.3011,532.3047,513.0606,530.0785,529.9709,324760.0,0.0,1.0
2015-03-26,529.3365,532.8984,517.0183,520.5802,520.4745,372985.0,0.0,1.0
2015-03-25,531.3153,539.6264,527.8524,535.4708,535.3621,453857.0,0.0,1.0
2015-03-24,545.1671,546.5523,522.9053,527.2587,527.1517,314112.0,0.0,1.0
2015-03-23,542.3473,551.4994,542.0504,545.0682,544.9576,187020.0,0.0,1.0
2015-03-20,543.2872,544.1777,535.273,541.8031,541.6931,238199.0,0.0,1.0
2015-03-19,559.0189,562.6797,545.1671,547.4428,547.3317,201225.0,0.0,1.0
2015-03-18,565.9448,565.9448,550.7078,554.1708,554.0583,306361.0,0.0,1.0
2015-03-17,559.0189,572.376,556.5454,565.4996,565.3848,364335.0,0.0,1.0
2015-03-16,552.1425,559.662,549.3226,551.8951,551.7831,127667.0,0.0,1.0
2015-03-13,560.0083,560.1073,548.6301,551.1531,551.0412,186459.0,0.0,1.0
2015-03-12,549.1248,560.503,548.9269,558.079,557.9657,232100.0,0.0,1.0
2015-03-11,556.0507,559.0189,542.6936,545.266,545.1553,270773.0,0.0,1.0
2015-03-10,561.7893,566.39,553.0824,554.2202,554.1077,279638.0,0.0,1.0
2015-03-09,563.966,566.9342,556.4959,558.2768,558.1635,280774.0,0.0,1.0
2015-03-05,569.0614,571.436,562.185,564.6091,564.4945,253806.0,0.0,1.0
2015-03-04,577.7188,585.7331,564.9554,567.7752,567.66,527773.0,0.0,1.0
2015-03-03,577.2736,577.2736,566.4395,568.5173,568.4019,257381.0,0.0,1.0
2015-03-02,591.6696,594.1431,567.6268,577.9662,577.8489,504975.0,0.0,1.0
2015-02-27,561.9871,574.8495,557.9305,569.4077,569.2921,225169.0,0.0,1.0
2015-02-26,563.4713,566.2416,552.2909,554.2697,554.1572,231303.0,0.0,1.0
2015-02-25,562.8776,569.2099,558.4747,561.344,561.2301,156750.0,0.0,1.0
2015-02-24,568.913,571.8813,554.2697,559.0684,558.9549,239314.0,0.0,1.0
2015-02-23,572.9696,578.0156,564.9554,567.8742,567.7589,511648.0,0.0,1.0
2015-02-20,573.8601,578.2135,566.9342,572.6728,572.5566,322938.0,0.0,1.0
2015-02-19,577.8178,586.2278,566.6869,570.595,570.4792,493985.0,0.0,1.0
2015-02-18,567.4289,579.5492,555.0612,576.9273,576.8102,593850.0,0.0,1.0
2015-02-16,559.5136,574.3053,559.5136,567.8742,567.7589,280496.0,0.0,1.0
2015-02-13,558.2274,561.2945,549.9658,559.662,559.5484,234411.0,0.0,1.0
2015-02-12,556.0507,559.761,547.1459,556.6443,556.5313,236412.0,0.0,1.0
2015-02-11,561.9871,564.4607,548.1353,553.3298,553.2175,246092.0,0.0,1.0
2015-02-10,538.2412,561.7893,536.856,558.3758,558.2625,441371.0,0.0,1.0
2015-02-09,545.1671,548.3332,535.3719,536.856,536.747,336267.0,0.0,1.0
2015-02-06,573.8601,573.8601,546.8986,553.8245,553.7121,903529.0,0.0,1.0
2015-02-05,582.7648,596.4682,575.9379,583.309,583.1906,686194.0,0.0,1.0
2015-02-04,599.5849,600.1785,582.3196,585.5847,585.4658,278737.0,0.0,1.0
2015-02-03,590.6801,605.5708,588.9487,595.6767,595.5558,666026.0,0.0,1.0
2015-02-02,578.8072,589.3939,575.4926,586.0299,585.9109,276291.0,0.0,1.0
2015-01-30,594.7862,597.5566,574.899,578.7577,578.6402,391918.0,0.0,1.0
2015-01-29,580.4892,594.6378,574.8495,591.1749,591.0549,320491.0,0.0,1.0
2015-01-28,593.6484,596.5177,580.9344,582.9132,582.7949,440399.0,0.0,1.0
2015-01-27,586.772,601.9595,586.772,598.6944,598.5729,490834.0,0.0,1.0
2015-01-23,567.5773,584.4963,567.4289,581.6765,581.5584,646449.0,0.0,1.0
2015-01-22,544.7219,562.9766,542.9409,560.3051,560.1914,421118.0,0.0,1.0
2015-01-21,550.1142,553.7255,540.7642,545.5629,545.4522,412195.0,0.0,1.0
2015-01-20,530.5732,555.6549,529.4354,553.1814,553.0691,577248.0,0.0,1.0
2015-01-19,520.4318,533.9867,517.7603,533.0468,532.9386,372503.0,0.0,1.0
2015-01-16,524.3894,525.8735,516.9688,520.036,519.9304,280968.0,0.0,1.0
2015-01-15,524.3894,530.3259,518.2056,526.8135,526.7066,479695.0,0.0,1.0
2015-01-14,515.0394,521.0749,508.8556,514.8416,514.7371,526799.0,0.0,1.0
2015-01-13,516.7709,520.4318,510.1418,514.05,513.9457,352301.0,0.0,1.0
2015-01-12,512.5164,519.195,506.6789,516.8699,516.765,277040.0,0.0,1.0
2015-01-09,513.1101,519.4423,510.5376,516.3257,516.2209,348791.0,0.0,1.0
2015-01-08,498.0215,509.3503,496.2406,506.7778,506.6749,353104.0,0.0,1.0
2015-01-07,491.0956,495.3996,484.2192,488.7705,488.6713,567639.0,0.0,1.0
2015-01-06,509.3503,509.3503,493.7176,495.7953,495.6947,500767.0,0.0,1.0
2015-01-05,505.9863,520.4318,502.0287,518.5519,518.4466,589915.0,0.0,1.0
2015-01-02,491.244,511.4281,491.244,506.2831,506.1803,302694.0,0.0,1.0
2015-01-01,487.3853,494.4596,487.3853,492.9755,492.8754,108635.0,0.0,1.0
2014-12-31,489.3147,493.1734,485.9012,490.8483,490.7487,296366.0,0.0,1.0
2014-12-30,492.8766,494.4102,485.3076,488.6716,488.5724,196003.0,0.0,1.0
2014-12-29,480.7563,492.5303,479.8658,489.7104,489.611,283289.0,0.0,1.0
2014-12-26,480.7563,482.5867,474.424,479.9152,479.8178,434355.0,0.0,1.0
2014-12-24,483.8234,487.4843,477.5901,480.311,480.2135,287792.0,0.0,1.0
2014-12-23,489.7599,495.8943,480.4594,482.7351,482.6371,205213.0,0.0,1.0
2014-12-22,480.9541,491.6398,476.6502,489.0673,488.968,193110.0,0.0,1.0
2014-12-19,483.8234,492.5797,478.8764,480.8552,480.7576,365155.0,0.0,1.0
2014-12-18,475.4134,484.7634,475.4134,479.9152,479.8178,252867.0,0.0,1.0
2014-12-17,474.9187,480.7563,464.0352,470.7632,470.6676,669688.0,0.0,1.0
2014-12-16,485.8023,486.198,473.5335,476.7491,476.6523,334786.0,0.0,1.0
2014-12-15,490.7493,496.5374,487.138,488.5726,488.4734,241976.0,0.0,1.0
2014-12-12,494.9543,502.3255,490.2546,494.707,494.6066,344899.0,0.0,1.0
2014-12-11,504.1064,507.0747,492.926,498.6646,498.5634,437881.0,0.0,1.0
2014-12-10,492.7282,509.3008,487.7811,505.3927,505.2901,430069.0,0.0,1.0
2014-12-09,509.5482,515.2373,495.9438,497.7742,497.6732,482771.0,0.0,1.0
2014-12-08,519.0466,524.8346,508.262,510.3397,510.2361,282533.0,0.0,1.0
2014-12-05,520.4318,525.1315,517.2162,519.2445,519.1391,196953.0,0.0,1.0
2014-12-04,526.3682,531.3648,516.4741,522.3116,522.2056,369626.0,0.0,1.0
